ለሳ	U+1208 U+1233	ከይምለሳ	ዝተቓለሳ	ዝተቃለሳ	ዝተቃለሳሉ	ካለሳ	ለሳቅ
ለስ	U+1208 U+1235	ከሰለስ	ጕዑለስ	ሙቑለስ	እንተተመለስና	ካለስ	ትለስ
ለሸ	U+1208 U+1238	ለሸንኮራ
ለሻ	U+1208 U+123B	በማመላለሻ	መመለሻ	ለሻምፒዮናው	ለሻምፒዮንነቱ	ለሻምፒዮንስ	ለሻምፒዮንነት
ለሽ	U+1208 U+123D	ክመላለሽ	ለሽምግልናው	ማቅለሽለሽ	ለሽብርተኝነት	ለሽግግሩ	ለሽግግር
ለቀ	U+1208 U+1240	ለቀረበዉ	ስለቀረበዉ	የሚለቀው	ለቀሩት	የሚለቀቁበት	ለቀዳማዊ
ለቁ	U+1208 U+1241	ሊያቆለቁል	ሊለቁ	ለቁጥጥር	ሲያሽቆለቁል	ላለቁት	ሲለቁ
ለቅ	U+1208 U+1245	ለቅጣት	በማፍለቅ	የሚያስለቅስ	ለቅኝ	አለቅነት	ለቅቀው
ለቆ	U+1208 U+1246	ደባለቆ	ጨፍለቆ	ለቆሙት	ለቆጵሮስ	ያቆለቆለ	ለቆዩ
ለቋ	U+1208 U+124B	ለቋንቋ	ለቋል	ተለቋል
ለባ	U+1208 U+1263	ለባማት	ጠለባቱ	ይተሓለባ	ተክለባዅ	ለባዅስክ	ለባኹ
ለብ	U+1208 U+1265	ከለብርጊ	ለብኪዅ	ለብድድኖ	ከለብሮ	ዔለብርዕድ	ከለብርንዅን
ለተ	U+1208 U+1270	ለተቅስኖ	ለተቕስቲ	ለተቕሮ	ለተቕሰ	ደበለተንኻ	ለተቓዅ
ለቱ	U+1208 U+1271	ዳለቱዲ	ሒለቱውድ	ሒለቱዅዲ	ሒለቱዅ	ለዕለቱ	የፓይለቱ
ለቴ	U+1208 U+1274	ከሁለቴ	ሁለቴም	ለቴሌቪዥን	ገለቴ	ማለቴ	ሁለቴ
ለት	U+1208 U+1275	ማለትውን	እንኩለትል	ሓለትሲ	እንተበለት	ገቢለትሲ	ንማለት
ለቶ	U+1208 U+1276	ዝተቀበለቶን	እገለቶር	ዝበለቶም	ዝተኸለቶ	ክእለቶምን	ዝበለቶ
ለቸ	U+1208 U+1278	በተሰለቸ	ባለቸው	ለቸልሲ
ለች	U+1208 U+127D	የትግላገለች	ተነሳስታለች	ትፈልገዋለች	ትጥላለች	ከፍላለች	ተቃዉማለች
ለኅ	U+1208 U+1285	ለኅዋ	ስለኅዋ	ለኅትመት	ለኅብረተሰቡ	ለኅብረቱ
ለነ	U+1208 U+1290	ቋለነኵሉ	ምለነትሎም	ሓለነውሲ	መንተለነኵ	ብለነይ	ሓለነዲን
ለኑ	U+1208 U+1291	ለኑሮ
ለና	U+1208 U+1293	ዝመስለና	እወለና	ጨገመለና	ድደለና	ሰጘለና	እርግለና
ለን	U+1208 U+1295	ዋኔትለን	ለንክክድ	ለንቀሻ	ገለን	ፈርንዅለን	ቋልንንለን
ለኖ	U+1208 U+1296	ሓለኖ	ለኖረው	ለኖቤል
ለኘ	U+1208 U+1298	
ለኙ	U+1208 U+1299	
ለኝ	U+1208 U+129D	ባለኝ	ደሳለኝም	መሰለኝ	ደስአለኝ	እንደሚመሰለኝ	ትክክለኝነት
ለከ	U+1208 U+12A8	ለከምኑዅላ	ለከመኵን	መለከውዲ	ለከሚነ	ለከምሰው	መለከወና
ለካ	U+1208 U+12AB	መለካዅሉ	ቋልናለካ	መለካዅ	እለካ	ለካዒ	ለለካዃ
ለኬ	U+1208 U+12AC	ለኬንያውያን	ለኬንያ
ለክ	U+1208 U+12AD	ናገለክኻ	መለክሮ	ቂለክሎም	መለክኒ	መንተለክ	ለለክሱዃ
ለኮ	U+1208 U+12AE	ሳለኮሪ	ቴለኮምኒከሽንን	ተከለኮውዲ	ሃለኮ	ለኮሎኔል	ለኮሚቴዉ
ለወ	U+1208 U+12C8	ለወትሱ	ለወታዅ	ለወትገው	ለወወትስጝኒዅ	ለወትኖ	ለወትሰኵር
ለዊ	U+1208 U+12CA	ለዊስናዅና	ተለዊጡ	ሃለዊን
ለዋ	U+1208 U+12CB	ለዋለየክ	ዘየለዋ	ለዋለይሮ	ገለዋነስ	ገለዋና	አቃጥለዋል
ለው	U+1208 U+12CD	አለለውትል	ማለውድ	ነዓለውዲ	ማሓለውዲ	ምለውዲ	ለውድኖሎም
ለዓ	U+1208 U+12D3	ዘለዓዕልን	ለዓፍስጊን	ለዓለምም	ስለዓለም	ለዓለሙ	ለዓባልነት
ለየ	U+1208 U+12E8	ታለየቲ	ንድለየሉ	ላለየ	ለየተሑ	ለዋለየክ	ተለየውስኽር
ለዮ	U+1208 U+12EE	አለለዮ	አለለዮሰና	ዘይደለዮ	ከይፍለዮ	ኣለለዮሎም	ተለለዮ
ለዱ	U+1208 U+12F1	ናበለዱዅሊ	ላበለዱ	ዝወለዱ	በለዱልድ	በለዱዲ	በለዱዅዲ
ለዲ	U+1208 U+12F2	ዓጋለዲት	መኸለዲ	ሓጋለዲት	ኒበለዲትል	ጃምለዲ	ተኽለዲ
ለዳ	U+1208 U+12F3	ፈለዳርብሊ	ፈለዳርብዲትል	በለዳትዲ	ክውለዳ	በለዳትል	ለዳዅ
ለጂ	U+1208 U+1302	ለጂም
ለጅ	U+1208 U+1305	ለጅብ	ለጅቡቲ	ኮለጅ
ለገ	U+1208 U+1308	ቋለገውሲ	ለገደላኽር	ለገደኵር	ለገቦ	እንከለገው	ክፍለገርጊስ
ለጉ	U+1208 U+1309	እየተፈለጉ	የፈለጉበት	ለማስፈለጉ	በመፈለጉ	ከፈለጉም	ስለጉባዔው
ለጊ	U+1208 U+130A	ለጊንግር	ማፈላለጊያ	ለጊኒ	ሀይለጊዮርጊስ	ኋይለጊዮርጊስ	ኃይለጊዮርጊስን
ለግ	U+1208 U+130D	ለግዳዅ	ለግንግር	ይለግቡ	እንከለግነን	እንከለግናኽር	ለግብርናዉ
ለጎ	U+1208 U+130E	አለጎሲ	አለጎዲ	ለጎሳ	ለጎረቤቶቿ	የሚትጎለጎል	ለጎብኝዎች
ለጣ	U+1208 U+1323	ለጣቢያው	ለጣቢያችን	መግለጣቸው	ይገለጣል	መጋለጣቸው	ይጋለጣል
ለጥ	U+1208 U+1325	ክትፍለጥ	ለጥታታት	ሰለጥድነት	ጀለጥስና	ዘፍለጥ	ለጥዩ
ለጭ	U+1208 U+132D	ለጭሖ	ለጭሕድኖ	ለጭሓዅ
ለጻ	U+1208 U+133B	ኣለጻጽያ	መግለጻቸውን	መግለጻችን	ገለጻም	መግለጻቸዉን	ከመግለጻቸውም
ለፉ	U+1208 U+1349	ካስተላለፉ	ከባለፉት	ከአለፉት	ማለፉና	ለተሰለፉ	ከመተላለፉ
